parameter,"(32,32)[0]","(33,32)[0]","(32,33)[0]","(32,31)[0]","(31,32)[0]","(33,33)[0]","(33,31)[0]","(31,33)[0]","(31,31)[0]","(32,32)[1]","(32,32)[2]","(33,32)[1]","(32,33)[1]","(32,31)[1]","(31,32)[1]","(33,32)[2]","(32,33)[2]","(32,31)[2]","(31,32)[2]","(34,32)[0]","(32,34)[0]","(32,30)[0]","(30,32)[0]","(33,33)[1]","(33,33)[2]","(33,31)[1]","(31,33)[1]","(33,31)[2]","(31,33)[2]","(31,31)[1]","(31,31)[2]","(34,33)[0]","(33,34)[0]","(34,31)[0]","(31,34)[0]","(33,30)[0]","(30,33)[0]","(32,32)[3]","(31,30)[0]","(30,31)[0]","(32,32)[4]","(32,32)[5]","(32,32)[6]","(32,32)[7]","(33,32)[3]","(32,33)[3]","(33,32)[4]","(32,33)[4]","(33,32)[5]","(32,33)[5]","(32,31)[3]","(31,32)[3]","(33,32)[6]","(32,33)[6]","(32,31)[4]","(31,32)[4]","(32,31)[5]","(31,32)[5]","(32,31)[6]","(31,32)[6]"
-0.762,0.190981187,0.089387539,0.089480344,0.084001977,0.084087538,0.048674345,0.034307979,0.034380508,0.042847453,0.025856228,0.024185776,0.011892289,0.011906162,0.011129838,0.011140251,0.010551099,0.010568181,0.009772245,0.009782194,0.007854606,0.007875441,0.006824648,0.006838078,0.005440255,0.005418296,0.004245287,0.004254264,0.003955396,0.003968389,0.004696871,0.004693266,0.004743745,0.004752628,0.002649417,0.002659909,0.002458775,0.002467438,0.003387364,0.003843889,0.003847506,0.00276242,0.002693965,0.002683124,0.002615128,0.001374843,0.001377493,0.001303467,0.001305953,0.001253888,0.001256114,0.00127679,0.00127789,0.001184976,0.001186148,0.001214972,0.001217178,0.001160081,0.001161345,0.001094233,0.001095691
-0.769,0.191009078,0.089451672,0.089411677,0.084039033,0.084020141,0.048736783,0.034310865,0.034287791,0.042881821,0.025861643,0.024175434,0.011904704,0.011902147,0.011138072,0.011133243,0.01056216,0.01055912,0.009776948,0.009772877,0.007866678,0.007860421,0.006828045,0.006824414,0.005446006,0.005423168,0.004249503,0.004246993,0.003959344,0.003955589,0.004698688,0.004695035,0.004759148,0.004757407,0.002650779,0.002647918,0.002458255,0.002456083,0.003391032,0.003850345,0.003849237,0.002761938,0.002693274,0.002682323,0.002615379,0.001378015,0.00137771,0.001304948,0.001304318,0.00125563,0.001254891,0.00127864,0.001278155,0.001185601,0.001185102,0.001215794,0.001215479,0.001160531,0.001160079,0.001094463,0.001094198
-0.776,0.191056216,0.089393565,0.089483174,0.08397676,0.084041605,0.048806107,0.034217237,0.03427898,0.042916884,0.025862994,0.024163349,0.011901511,0.011909589,0.01112928,0.011140219,0.010558004,0.010565473,0.00976778,0.009778893,0.007855294,0.007869277,0.006814911,0.006826926,0.005451856,0.005427399,0.004242042,0.004249398,0.00394724,0.003955152,0.004700364,0.004696538,0.004767001,0.004770554,0.00263879,0.002645965,0.002446512,0.00245383,0.003394186,0.003852913,0.003856604,0.002761914,0.002692119,0.002682449,0.00261488,0.001378234,0.001379019,0.001304078,0.001305507,0.001254688,0.001255946,0.001278377,0.001279874,0.001183758,0.001185099,0.001214783,0.001215689,0.001159476,0.001160551,0.001092907,0.001093709
-0.779,0.1910695,0.089451665,0.089441043,0.083996015,0.083994173,0.04885775,0.034225125,0.034220059,0.042941398,0.025872576,0.024153967,0.011910301,0.01191004,0.011137083,0.01113538,0.01056184,0.010560024,0.009769103,0.009768703,0.007862993,0.007860849,0.006816217,0.006816005,0.00545438,0.005427891,0.004241789,0.004241183,0.003946531,0.00394466,0.004697901,0.004697053,0.004776132,0.004775237,0.002638446,0.002637607,0.002445581,0.002444988,0.003396855,0.003857077,0.003856968,0.00276373,0.002689666,0.002683539,0.002613499,0.001378637,0.001378505,0.001305667,0.001305357,0.001255021,0.001254666,0.001278575,0.001278585,0.001183464,0.00118341,0.00121523,0.001214991,0.001159535,0.001159515,0.001092087,0.001091881
-0.785,0.191118715,0.089329188,0.089488743,0.083946397,0.084095429,0.048855264,0.034124441,0.034249756,0.043000493,0.025870925,0.024148072,0.011894288,0.011916672,0.011130076,0.011148799,0.010546155,0.010571383,0.009766178,0.009783565,0.007836723,0.007869408,0.006807486,0.006831491,0.005453825,0.005427863,0.004233908,0.004250653,0.003932232,0.00395167,0.004704959,0.004703591,0.004768755,0.004780533,0.002624062,0.002641289,0.002434979,0.002449105,0.003398281,0.003862385,0.003869031,0.002762314,0.002690364,0.002683135,0.002614495,0.001377568,0.001381797,0.001302343,0.00130587,0.001252797,0.001256179,0.001279302,0.001281875,0.001181942,0.001184146,0.00121388,0.001217008,0.00115886,0.001161154,0.001091441,0.001093468
-0.787,0.191116853,0.089455477,0.089452026,0.083964979,0.083969904,0.048943083,0.034160458,0.034162702,0.042979298,0.025875261,0.024141643,0.011912919,0.011913744,0.011134575,0.011134614,0.010563087,0.01056298,0.009767567,0.009767585,0.007860868,0.007860029,0.006808933,0.006809848,0.005462362,0.005435075,0.004239509,0.004239853,0.003938105,0.003939854,0.004700803,0.004699863,0.004788698,0.004788391,0.002630072,0.002630814,0.002436657,0.002437458,0.00339986,0.003862473,0.003862662,0.002763737,0.002689204,0.002683962,0.002613465,0.001380171,0.0013808,0.001305534,0.001305675,0.001254867,0.001255356,0.00128005,0.001279968,0.001182865,0.001183064,0.001214723,0.001214877,0.001159352,0.001159427,0.001091028,0.001091164
-0.797,0.191192741,0.089383998,0.089499796,0.083911989,0.084004405,0.049026335,0.034047239,0.034131002,0.04305417,0.025881094,0.024129859,0.011912874,0.011925089,0.011134109,0.011146825,0.010553211,0.010570037,0.009758431,0.00977262,0.007841567,0.007864305,0.006794745,0.006810883,0.005465672,0.005437774,0.00422895,0.004239821,0.003918704,0.003934101,0.004704314,0.004702372,0.004794737,0.004803104,0.00261285,0.002624266,0.002421069,0.002431308,0.00340907,0.003869045,0.003873655,0.002764151,0.002686411,0.002684502,0.00261252,0.001380064,0.00138237,0.001303754,0.001306647,0.001252809,0.001255504,0.001280178,0.001281878,0.001180376,0.001182038,0.001212722,0.001215014,0.001158069,0.001159786,0.001088901,0.001090289
-0.803,0.191245734,0.089446111,0.089468279,0.083920474,0.083941666,0.049103591,0.034031747,0.034049354,0.043077568,0.025880242,0.024118824,0.011920594,0.011923664,0.011136485,0.011139537,0.010563563,0.010567242,0.009761335,0.009765315,0.007851692,0.007855847,0.006793613,0.00679803,0.0054713,0.005442604,0.004230219,0.004232717,0.003916692,0.003919969,0.004704543,0.004702796,0.004809702,0.004811121,0.002610637,0.002613005,0.002417536,0.002420198,0.003412452,0.003873356,0.003874728,0.002765469,0.002686417,0.002685129,0.002611313,0.001381742,0.001382053,0.001305571,0.001306146,0.001253377,0.001253886,0.001281247,0.001281772,0.001180031,0.001180375,0.00121261,0.001213016,0.00115791,0.001158502,0.00108829,0.001088469
-0.811,0.191291084,0.089490925,0.089426081,0.083936008,0.083885082,0.049181732,0.034008591,0.033963906,0.043122997,0.025887883,0.024108936,0.011931849,0.01192467,0.011144157,0.011137272,0.010570124,0.010562423,0.009763193,0.009755813,0.007856432,0.007844774,0.006792542,0.006784224,0.005475995,0.005446377,0.004230636,0.004225132,0.003914755,0.003906806,0.004705857,0.004703478,0.004822894,0.004819133,0.002606837,0.002601359,0.002413337,0.002408368,0.003417861,0.003880511,0.003877991,0.002765727,0.002686303,0.002683485,0.002609997,0.001383258,0.001382305,0.001306897,0.001305637,0.001254301,0.001252669,0.001282881,0.001281914,0.00117941,0.001178514,0.001212756,0.001211785,0.00115812,0.001157386,0.001087266,0.001086616
-0.815,0.191319222,0.089417399,0.089478516,0.083886,0.083937665,0.049208885,0.033936068,0.033980466,0.043157313,0.025889357,0.024102563,0.011925747,0.01193299,0.011140033,0.011146885,0.010561634,0.010569722,0.009756681,0.009763913,0.007841374,0.007852679,0.006782797,0.006791666,0.005476317,0.005446689,0.004223143,0.004228915,0.003902815,0.003908761,0.004708358,0.004705212,0.004822678,0.004826327,0.002596717,0.002602323,0.002404492,0.002409501,0.003421361,0.003882105,0.003884711,0.002766328,0.002687281,0.002682725,0.002609959,0.00138231,0.001383305,0.001305606,0.001306605,0.001252424,0.001253213,0.001282434,0.001283401,0.001177846,0.00117854,0.001211384,0.001212365,0.00115735,0.001158198,0.001086198,0.001086861
-0.823,0.19138306,0.0894194,0.089454801,0.08388159,0.083920223,0.049282775,0.033877392,0.033904914,0.043221459,0.025896866,0.024094044,0.011931147,0.011937253,0.011145555,0.011149258,0.010561598,0.010567626,0.009757456,0.009761153,0.007836217,0.007843184,0.006778269,0.006782096,0.005481732,0.005451906,0.004220697,0.004224253,0.003895133,0.003898528,0.004712602,0.004708848,0.004832892,0.004835864,0.002587585,0.002590405,0.002396262,0.002398895,0.003427825,0.003890631,0.003891627,0.002766175,0.002687252,0.00268113,0.002608819,0.001383817,0.001384642,0.001305401,0.001305939,0.001252365,0.001253087,0.001283971,0.001284522,0.001176895,0.001177144,0.001211123,0.001211671,0.001157424,0.001157882,0.001085026,0.0010856
-0.826,0.191395194,0.089421018,0.089463527,0.083869573,0.083906422,0.049311085,0.033860584,0.03389055,0.043228268,0.025894967,0.024087522,0.011933568,0.011937406,0.011143497,0.011149158,0.010563973,0.010568895,0.009756043,0.009761478,0.007837557,0.007844488,0.006775625,0.00678212,0.005483368,0.005453184,0.004219645,0.004223685,0.00389294,0.003896707,0.004713396,0.004708277,0.004837699,0.004839587,0.002585895,0.002589319,0.002393607,0.002397191,0.003428688,0.003891173,0.003893538,0.00276705,0.002688507,0.002680586,0.002608593,0.001383977,0.001384592,0.001305879,0.001306558,0.001252334,0.001252929,0.001284004,0.001284724,0.001176312,0.001176805,0.001210893,0.001211478,0.001157258,0.001157794,0.001084629,0.001085012
-0.834,0.191452098,0.089416283,0.089433369,0.083873393,0.083897941,0.049374781,0.03380501,0.033821473,0.043298728,0.025903388,0.024073233,0.011936271,0.011939587,0.011149065,0.011151119,0.010563578,0.010567319,0.009756778,0.009759686,0.007832643,0.007835768,0.006772593,0.006776685,0.005488244,0.005455715,0.004216508,0.004219159,0.00388577,0.00388774,0.004717591,0.004711654,0.004847034,0.004847998,0.00257728,0.002579177,0.002386101,0.002388043,0.003433864,0.003900643,0.003901818,0.00276715,0.002687741,0.002678868,0.002607862,0.001385023,0.001385521,0.001305658,0.001305843,0.001252149,0.001252428,0.001285445,0.001285777,0.001175055,0.001175289,0.001210845,0.001211213,0.001157,0.001157382,0.001083666,0.001083764
-0.838,0.191485692,0.089385228,0.08945029,0.083848512,0.083913055,0.049407354,0.03375604,0.033805967,0.043327725,0.025909077,0.024070163,0.011936447,0.011944475,0.011148429,0.011156027,0.010561254,0.010569632,0.009753923,0.009762563,0.007824016,0.007835653,0.006765801,0.006776891,0.005490888,0.005458076,0.004213023,0.004219799,0.003879849,0.003886233,0.004719836,0.004713407,0.00484967,0.004853281,0.00257033,0.002576275,0.002379741,0.002385417,0.003436864,0.003902785,0.003906415,0.002766861,0.002687818,0.00267864,0.002607116,0.001385438,0.001386666,0.001305086,0.001306097,0.001251905,0.001252884,0.00128568,0.00128684,0.001174056,0.001174969,0.001210278,0.001211394,0.001156781,0.00115757,0.001082786,0.001083431
-0.851,0.191575784,0.089312451,0.089444031,0.083824194,0.083948588,0.049486937,0.033638479,0.033736422,0.043441949,0.025920691,0.024047799,0.011934885,0.011949392,0.01115167,0.011167472,0.010553841,0.010571999,0.0097536,0.009769438,0.007805494,0.007828505,0.006756861,0.006778384,0.005496467,0.005459842,0.004204408,0.0042177,0.003865785,0.003877548,0.004730157,0.004720021,0.004858319,0.004865699,0.002553181,0.002564516,0.00236518,0.002376094,0.003444581,0.003915984,0.003922902,0.002767602,0.002689197,0.002676217,0.002605734,0.00138621,0.00138818,0.001303994,0.001306135,0.001251089,0.001252838,0.001287281,0.001289463,0.001171289,0.001172779,0.001209705,0.00121176,0.001156636,0.001158338,0.001080831,0.001082096
-0.856,0.191606729,0.089372654,0.08938813,0.083865288,0.083880989,0.049539686,0.033645697,0.033657105,0.043471231,0.025927823,0.024036268,0.011943407,0.011945566,0.011158902,0.011161105,0.010562611,0.010564078,0.009758822,0.0097609,0.007813931,0.007816304,0.006761602,0.006764655,0.005500838,0.005461849,0.004207043,0.004208911,0.003866603,0.003867808,0.004732695,0.004719737,0.004869008,0.004870058,0.002553044,0.002554521,0.002364727,0.002366083,0.003446734,0.003922366,0.003923484,0.002768471,0.002690289,0.00267493,0.002604922,0.00138756,0.001388259,0.00130527,0.001305531,0.001251815,0.001252011,0.001288568,0.001288891,0.001171094,0.001171274,0.001210459,0.001210735,0.001157266,0.001157463,0.001080295,0.00108048
-0.86,0.191646207,0.089322019,0.089391315,0.083848974,0.083925207,0.049556609,0.033589117,0.033645544,0.043522625,0.025930823,0.024029149,0.01193853,0.011947316,0.011159857,0.011167931,0.010554761,0.010565339,0.009756948,0.009766015,0.007801133,0.0078141,0.006757637,0.006770522,0.005502291,0.005461101,0.004202603,0.004210128,0.003859749,0.003866705,0.004736866,0.004724144,0.004869162,0.00487322,0.002544677,0.002551707,0.002358324,0.002364777,0.003449393,0.003927843,0.003932037,0.002767666,0.002689464,0.002673995,0.002605023,0.001387574,0.001388829,0.001303995,0.001304927,0.001251176,0.001252085,0.001289448,0.001290493,0.001169894,0.001170746,0.001210068,0.001211407,0.001156974,0.001158058,0.001079809,0.001080561
-0.861,0.191642264,0.089329663,0.08941691,0.083827628,0.083913717,0.049577443,0.033583463,0.0336506,0.043511112,0.025932596,0.024024223,0.01193918,0.011950435,0.011155939,0.011167189,0.01055623,0.010568341,0.009753873,0.009764017,0.007803639,0.007818899,0.006753756,0.006767871,0.005504233,0.005461802,0.004201314,0.004210393,0.003859047,0.003867174,0.004735158,0.004721269,0.004871691,0.004877098,0.002544804,0.00255254,0.002357317,0.002364639,0.003448928,0.003925805,0.003930378,0.002768263,0.002689721,0.002673626,0.002605201,0.001387613,0.00138913,0.001304321,0.001305827,0.001251063,0.001252425,0.001288827,0.001290436,0.001169744,0.001170874,0.001209837,0.001211258,0.001156582,0.001157675,0.001079347,0.001080292
-0.864,0.191656513,0.089321931,0.089354034,0.083877941,0.083912337,0.049578038,0.033580541,0.033605299,0.043570743,0.025937375,0.024019718,0.011941996,0.01194547,0.011166481,0.011170148,0.010554704,0.010559708,0.009760187,0.009764153,0.007800649,0.007806347,0.006760766,0.006766581,0.00550157,0.005459435,0.004202347,0.004205831,0.003857819,0.003860902,0.004740743,0.004725599,0.004872944,0.004874622,0.002542638,0.002545646,0.002356905,0.002359766,0.003451911,0.003934958,0.003936739,0.002768409,0.0026904,0.002672592,0.002604805,0.001387977,0.001388508,0.001304446,0.001304946,0.001250895,0.001251246,0.001290202,0.001290727,0.001169078,0.001169444,0.001210568,0.001211108,0.001157314,0.001157748,0.001079529,0.001079867
-0.871,0.191704922,0.089433787,0.089331475,0.083878683,0.083782498,0.049704123,0.033569851,0.033494158,0.043564935,0.025945387,0.024022508,0.011962802,0.011951342,0.011170051,0.011159181,0.010568561,0.01055529,0.009758964,0.009747497,0.007813896,0.007794086,0.006756308,0.006738619,0.005514164,0.005474702,0.004206549,0.004196906,0.003856705,0.00384685,0.004737349,0.004722389,0.004894582,0.004888911,0.002540766,0.002530109,0.002352686,0.002344333,0.003457539,0.003936352,0.003930433,0.002767795,0.002689429,0.002671855,0.002602903,0.00139205,0.001391063,0.00130568,0.001304382,0.001252759,0.001251321,0.001291993,0.001290429,0.001170192,0.001168781,0.001210501,0.001208588,0.001157359,0.001155993,0.001078453,0.001077238
-0.881,0.191775511,0.08940138,0.089339156,0.083841304,0.083786622,0.049791403,0.033478318,0.033436934,0.043633989,0.0259539,0.024006045,0.011964886,0.011959279,0.011172042,0.011163983,0.010566535,0.010557407,0.009756363,0.009749881,0.007802511,0.007790068,0.006745525,0.006736271,0.005521348,0.005479875,0.004199989,0.00419414,0.003844746,0.003839253,0.004743615,0.00472541,0.004905927,0.004901435,0.002526389,0.002521505,0.002340763,0.002336174,0.003464098,0.003943887,0.003941009,0.002768326,0.00269032,0.002669822,0.002601522,0.001393673,0.001392428,0.001305774,0.001304234,0.001252385,0.001251691,0.001293077,0.001292099,0.001168279,0.001167535,0.001209535,0.001208515,0.001157018,0.00115629,0.001076498,0.001075995
-0.882,0.191788653,0.089323588,0.089356069,0.083831891,0.083862108,0.049757933,0.033442238,0.033466729,0.043673079,0.025954997,0.024003506,0.011954901,0.01195739,0.011171574,0.011174611,0.010555121,0.010560593,0.009754293,0.009758221,0.007787208,0.007792944,0.006743209,0.006748536,0.005517597,0.005475033,0.004195201,0.004199111,0.003840606,0.003843605,0.00474683,0.004729646,0.004896778,0.004898605,0.002521113,0.002524116,0.002337487,0.002340264,0.003463626,0.003946804,0.003948589,0.002767851,0.002689396,0.002669892,0.002602354,0.001392235,0.001392541,0.001303531,0.001304139,0.001251371,0.001251883,0.00129303,0.001293841,0.001167179,0.001167486,0.001209318,0.001209909,0.001156818,0.001157304,0.001076496,0.001077013
-0.891,0.191853975,0.089383665,0.089253037,0.083900611,0.083780657,0.049823757,0.03343724,0.033341409,0.043744617,0.025964737,0.023985127,0.011966305,0.011952195,0.011186668,0.011170249,0.010567007,0.010546141,0.009764211,0.009749965,0.007794868,0.007768791,0.006753168,0.006730906,0.005522705,0.005475582,0.004199723,0.004186649,0.00384091,0.003827791,0.004753452,0.004733075,0.004909884,0.004901684,0.002519947,0.002505999,0.002335751,0.002325607,0.003470285,0.003960965,0.003953325,0.002767902,0.00269064,0.00266775,0.002601858,0.001394281,0.001392644,0.001304713,0.001302067,0.001252583,0.001250303,0.001295857,0.001294484,0.001166494,0.0011648,0.001210908,0.001208014,0.001158183,0.001156484,0.001076137,0.001074832
-0.892,0.191863098,0.089341739,0.089276101,0.083879715,0.083816272,0.049822382,0.033406857,0.033358221,0.043763812,0.025963963,0.023981012,0.011962593,0.011955045,0.011184413,0.011176563,0.01055889,0.010551275,0.009762775,0.009754699,0.007785572,0.007773998,0.006750217,0.00673818,0.005521271,0.005471535,0.004196505,0.004189652,0.003836055,0.003830395,0.004755236,0.004734983,0.0049056,0.004901561,0.002515246,0.002509518,0.00233298,0.002327111,0.003470916,0.00396211,0.003958105,0.002767921,0.002691001,0.002667133,0.002602011,0.001393341,0.001392221,0.0013035,0.001302357,0.001251276,0.001250699,0.001296491,0.001294959,0.001165359,0.001164644,0.001210106,0.001209022,0.001157889,0.001157227,0.001075918,0.001075212
-0.895,0.19188203,0.089317251,0.089332264,0.083813843,0.083829104,0.049883606,0.033346891,0.033359927,0.043769326,0.025973766,0.023981717,0.011967429,0.011967082,0.01117896,0.01118159,0.010554913,0.010554908,0.009752005,0.009755345,0.007777717,0.007779587,0.006731528,0.006737944,0.005526526,0.005479642,0.004189843,0.004191905,0.003827773,0.003829353,0.004754076,0.004732396,0.004913138,0.00491309,0.002505587,0.002508546,0.002323635,0.002326019,0.003474658,0.003957734,0.00396007,0.002767719,0.002690967,0.002666252,0.002601654,0.001395051,0.001395266,0.001303272,0.001303373,0.001251682,0.001251758,0.001295244,0.001296004,0.001165006,0.001165372,0.001208561,0.001209141,0.001157224,0.001157185,0.001074459,0.001074659
-0.905,0.19197828,0.089270393,0.089306269,0.083812913,0.083843869,0.049933685,0.033267217,0.033292993,0.043857998,0.025978854,0.023961637,0.011966529,0.011969937,0.011183626,0.011188915,0.010552276,0.010557268,0.009755967,0.009760117,0.007764374,0.007770862,0.006728857,0.006735043,0.005530996,0.005479435,0.004185733,0.004189268,0.003818203,0.003821647,0.004761901,0.004738288,0.004917889,0.004919448,0.00249361,0.002497475,0.002314444,0.002317463,0.00348164,0.0039694,0.003971516,0.002768086,0.00269173,0.002664711,0.002601124,0.001395973,0.001396604,0.001302089,0.001302885,0.001251212,0.001251883,0.001297246,0.001297915,0.001162772,0.001163411,0.001208074,0.001208753,0.001157323,0.001157727,0.001073254,0.001073548
-0.909,0.191989837,0.089302827,0.089268255,0.083835856,0.083805945,0.04997894,0.033263357,0.033240076,0.04389578,0.025985702,0.023955606,0.011974876,0.011970723,0.011192494,0.011188458,0.010553518,0.010548614,0.009756463,0.009753884,0.00776708,0.007760998,0.006730542,0.006726346,0.005532395,0.005479249,0.004186466,0.004183786,0.003816077,0.00381355,0.004763023,0.004738808,0.00492481,0.004922465,0.002492199,0.002489419,0.002312589,0.002310685,0.003485293,0.003975398,0.003974142,0.002768246,0.002691702,0.002662308,0.002600661,0.001397024,0.001396821,0.001302849,0.00130229,0.001251428,0.001251096,0.001298707,0.001298489,0.00116245,0.001162139,0.001208476,0.001208025,0.001157532,0.001157129,0.001072927,0.001072555
-0.916,0.192046667,0.089295834,0.089230314,0.083854012,0.083792821,0.050019106,0.033227209,0.033180206,0.043954599,0.025993418,0.02394145,0.011978915,0.01197103,0.011200051,0.011192017,0.01055452,0.010545485,0.009760099,0.009752912,0.007762729,0.007750538,0.006731541,0.006721084,0.005534706,0.005477921,0.004185609,0.004179208,0.003811761,0.003805842,0.004768463,0.00474223,0.004929446,0.004925284,0.002486364,0.00248061,0.002308115,0.002303106,0.003490839,0.003984091,0.003980253,0.002768021,0.002692117,0.002661374,0.002600085,0.00139812,0.00139678,0.00130251,0.001301333,0.001251371,0.001250495,0.001300268,0.001299258,0.001161008,0.001160167,0.001208587,0.001207421,0.001158003,0.001157229,0.001072082,0.001071424
-0.921,0.19209256,0.089265664,0.089254836,0.083813042,0.083804771,0.050067421,0.033164818,0.033158977,0.043982929,0.025995911,0.023929971,0.011975747,0.011975979,0.011194801,0.011193568,0.010552438,0.01055199,0.009757992,0.009756437,0.007755666,0.007754015,0.006722769,0.006721419,0.005541322,0.005482447,0.004180453,0.004179764,0.003805406,0.003804414,0.004772757,0.004742729,0.004936141,0.004935866,0.002478223,0.002477766,0.002300361,0.002299877,0.003492526,0.003986076,0.003985743,0.002768831,0.002693443,0.002660125,0.002599969,0.00139885,0.00139865,0.001302317,0.001302128,0.001251365,0.00125121,0.001300482,0.001300319,0.001160259,0.001160217,0.001207634,0.001207613,0.00115773,0.001157769,0.00107092,0.001070867
-0.929,0.192148578,0.089292602,0.08923309,0.083812267,0.083753936,0.050154701,0.033123583,0.033080146,0.044026173,0.025998283,0.023921281,0.011986355,0.011977868,0.011198599,0.011192439,0.010556921,0.010548354,0.009756798,0.0097505,0.007756217,0.007745679,0.006718182,0.006709139,0.005546994,0.005491541,0.004180351,0.004174456,0.003799145,0.003793671,0.004774083,0.004743914,0.004950901,0.004947337,0.002472021,0.002467221,0.002293846,0.00228953,0.003498184,0.003992371,0.00398935,0.002769426,0.002693196,0.002658998,0.002597959,0.00140135,0.00140002,0.001302825,0.001302046,0.001251422,0.001250722,0.00130188,0.001300961,0.001159558,0.001158828,0.001207585,0.001206572,0.001157682,0.001156727,0.001069611,0.001069002
-0.932,0.192164277,0.089332732,0.089264559,0.083762299,0.08370828,0.050230322,0.033099724,0.033054196,0.044008917,0.026004464,0.023915242,0.01199335,0.011987251,0.011196868,0.0111872,0.010561591,0.010555286,0.009751457,0.009742853,0.007761543,0.007750997,0.006708472,0.006699162,0.005555648,0.005497075,0.004178206,0.004172364,0.003795942,0.003790389,0.004770606,0.004739093,0.004962028,0.004958628,0.002469629,0.002464839,0.002289169,0.002284536,0.003500707,0.003989199,0.003985819,0.002770371,0.002692906,0.002657828,0.002596873,0.001401901,0.001400949,0.001304044,0.001302732,0.001252418,0.001251217,0.001301631,0.001300391,0.001159339,0.001158482,0.001206831,0.001205954,0.00115673,0.001156245,0.001068245,0.001067691
-0.943,0.192255191,0.089291622,0.089214309,0.083785255,0.083714706,0.050294448,0.033020272,0.032967712,0.044126703,0.026023643,0.023891538,0.01199607,0.011986405,0.011206285,0.01119852,0.010557956,0.010547083,0.009753943,0.00974605,0.007747608,0.007733717,0.006706066,0.006694951,0.005559447,0.005494438,0.004173164,0.004165843,0.003785959,0.003779619,0.004781816,0.004744948,0.004969793,0.004964342,0.002457056,0.002451214,0.002279085,0.002273703,0.003507795,0.004003661,0.003999908,0.002769891,0.002694053,0.00265513,0.002595498,0.001402931,0.001401499,0.001302961,0.001301925,0.001251764,0.001251133,0.00130368,0.001302548,0.001156518,0.001155677,0.001206884,0.001205725,0.001157608,0.001156468,0.001066624,0.001065865
-0.948,0.19227936,0.089260698,0.089225923,0.083760497,0.083728384,0.050339119,0.032972172,0.032948112,0.044170281,0.026024053,0.02388689,0.011997845,0.011993872,0.011208082,0.011204151,0.010551042,0.010546262,0.009749105,0.009745354,0.007740219,0.007733588,0.00670026,0.006694941,0.005560092,0.005498116,0.004168794,0.00416629,0.003778527,0.003775388,0.004781778,0.004746463,0.004975571,0.004973105,0.002450163,0.002447649,0.002273084,0.002270737,0.00351254,0.004007733,0.004006338,0.002770554,0.002693239,0.002653217,0.002594807,0.001404219,0.001403361,0.001303075,0.001302407,0.001251358,0.001250495,0.001304138,0.001303693,0.001155533,0.001155144,0.001206621,0.00120606,0.001156657,0.00115626,0.001065887,0.00106549
-0.956,0.192358609,0.089318464,0.08913363,0.083826574,0.0836402,0.050406016,0.032961908,0.03282155,0.044234007,0.02603504,0.023872158,0.01201196,0.011987296,0.011220163,0.011199576,0.010562293,0.010538262,0.009759577,0.009737133,0.007745837,0.007710375,0.006707496,0.006674173,0.00556706,0.005501745,0.004173481,0.004154244,0.003778004,0.00375985,0.004790427,0.004749877,0.004989214,0.004976881,0.00244713,0.002431025,0.002270651,0.002252719,0.003518043,0.004019967,0.004009622,0.002771452,0.002694888,0.002652409,0.002592488,0.001407063,0.001403159,0.001304103,0.001300818,0.001252443,0.001249529,0.001306912,0.001303616,0.00115511,0.001152513,0.00120771,0.001204465,0.001158208,0.001155697,0.001064954,0.001062337
-0.963,0.192425875,0.089280135,0.089136979,0.083791856,0.083652947,0.05047284,0.032881278,0.032776351,0.044300927,0.026040936,0.02385796,0.012013629,0.011994535,0.011221871,0.011206534,0.010558502,0.010540753,0.009756831,0.009738431,0.00773574,0.007707851,0.006696816,0.006672218,0.00557292,0.005505501,0.004166916,0.004152569,0.003767357,0.00375388,0.004797046,0.004752214,0.004998153,0.004987847,0.002436338,0.002424545,0.002259071,0.002246138,0.003524417,0.004026945,0.004019186,0.00277245,0.002695833,0.002649503,0.00259084,0.00140776,0.001404886,0.001303946,0.001301263,0.001252341,0.001250054,0.001307722,0.001305423,0.001153241,0.001151416,0.001207153,0.001204706,0.001157999,0.001156259,0.001062783,0.001061406
-0.975,0.192522948,0.089243777,0.089071053,0.083811094,0.083654541,0.05054043,0.032798955,0.032676832,0.044425011,0.02605676,0.023836133,0.012017542,0.011996851,0.011233631,0.01121576,0.010555744,0.010534505,0.00976107,0.009740721,0.007722634,0.007688785,0.006694667,0.006666935,0.0055772,0.005505818,0.004162462,0.004146123,0.00375748,0.003741883,0.004808054,0.004758725,0.005006446,0.004993778,0.002423232,0.002409506,0.002249175,0.002233596,0.003533675,0.004043211,0.004034381,0.002773386,0.002697058,0.002646903,0.002589041,0.001409104,0.001406056,0.001303274,0.001300196,0.001251982,0.001249344,0.001310267,0.00130752,0.001150581,0.001148666,0.001207778,0.001204945,0.001158714,0.001156638,0.001061579,0.001059206
